,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,y,MAE,MSE,RMS,Departamento,aux_1,aux_2,yearly,yearly_lower,yearly_upper
36,2017-03-04,96.73226504491349,1076.1835615747962,3329.377456515714,96.73217072204534,96.73237184178919,2125.464340903613,2125.464340903613,2125.464340903613,2125.464340903613,2125.464340903613,2125.464340903613,0.0,0.0,0.0,2222.1966059485267,37,1270.8831104894684,2093484.1079593566,1446.887731636203,CAUCA,0,1,,,
37,2017-04-09,-70.27363353735801,-51.256069126148965,2329.9528343250527,-70.27375326881139,-70.2734945716131,1252.046478136547,1252.046478136547,1252.046478136547,1252.046478136547,1252.046478136547,1252.046478136547,0.0,0.0,0.0,1181.772844599189,18,1270.8831104894684,2093484.1079593566,1446.887731636203,CAUCA,0,1,,,
38,2018-01-15,-1373.8474530267556,-2363.8244296224166,-11.685814557522246,-1373.847832232805,-1373.8470368892263,161.08994070602395,161.08994070602395,161.08994070602395,161.08994070602395,161.08994070602395,161.08994070602395,0.0,0.0,0.0,-1212.7575123207316,39,1270.8831104894684,2093484.1079593566,1446.887731636203,CAUCA,0,1,,,
39,2018-04-06,-1749.6107248368664,-2826.006347562526,-420.3383491566286,-1749.6111987393228,-1749.6102186203693,165.5702768280228,165.5702768280228,165.5702768280228,165.5702768280228,165.5702768280228,165.5702768280228,0.0,0.0,0.0,-1584.0404480088437,14,1270.8831104894684,2093484.1079593566,1446.887731636203,CAUCA,0,1,,,
40,2018-04-23,-1828.4746213896058,-2867.8980352890285,-462.5686370494601,-1828.4751185198206,-1828.4740936481999,161.08994070408562,161.08994070408562,161.08994070408562,161.08994070408562,161.08994070408562,161.08994070408562,0.0,0.0,0.0,-1667.3846806855202,10,1270.8831104894684,2093484.1079593566,1446.887731636203,CAUCA,0,1,,,
41,2018-05-03,-1874.8651487735706,-3912.5154338838456,-1579.515354968236,-1874.8656555143853,-1874.8646102639138,-866.0865619357355,-866.0865619357355,-866.0865619357355,-866.0865619357355,-866.0865619357355,-866.0865619357355,0.0,0.0,0.0,-2740.951710709306,16,1270.8831104894684,2093484.1079593566,1446.887731636203,CAUCA,0,1,,,
0,2015-02-11,85.31968204772885,-751.0018508993653,1422.3743288579549,85.31968204772885,85.31968204772885,224.5731021374343,224.5731021374343,224.5731021374343,224.5731021374343,224.5731021374343,224.5731021374343,0.0,0.0,0.0,309.8927841851631,310,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
1,2015-07-12,836.1702496725025,-369.5325835134593,1707.6511881513297,836.1702496725025,836.1702496725025,-146.72743667767224,-146.72743667767224,-146.72743667767224,-146.72743667767224,-146.72743667767224,-146.72743667767224,0.0,0.0,0.0,689.4428129948302,658,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
2,2015-09-11,1139.4940077227805,-308.97195721610797,1672.8762398266488,1139.4940077227805,1139.4940077227805,-433.60673169189994,-433.60673169189994,-433.60673169189994,-433.60673169189994,-433.60673169189994,-433.60673169189994,0.0,0.0,0.0,705.8872760308805,567,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
3,2015-10-19,1328.4498146041572,-128.5252743456531,2176.0642352848604,1328.4498146041572,1328.4498146041572,-293.3084600701562,-293.3084600701562,-293.3084600701562,-293.3084600701562,-293.3084600701562,-293.3084600701562,0.0,0.0,0.0,1035.141354534001,199,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
4,2015-10-26,1363.2574592449178,25.489450217103222,2162.497226973542,1363.2574592449178,1363.2574592449178,-293.3084600707801,-293.3084600707801,-293.3084600707801,-293.3084600707801,-293.3084600707801,-293.3084600707801,0.0,0.0,0.0,1069.9489991741377,239,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
5,2015-11-16,1467.6803944803899,67.67238531078301,2222.4832950692376,1467.6803944803899,1467.6803944803899,-293.30846007093146,-293.30846007093146,-293.30846007093146,-293.30846007093146,-293.30846007093146,-293.30846007093146,0.0,0.0,0.0,1174.3719344094584,487,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
6,2015-11-23,1502.488034341572,107.8592268587615,2322.8282344856316,1502.488034341572,1502.488034341572,-293.3084600698354,-293.3084600698354,-293.3084600698354,-293.3084600698354,-293.3084600698354,-293.3084600698354,0.0,0.0,0.0,1209.1795742717368,410,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
7,2015-11-30,1537.2956762167832,79.49760433599891,2359.372437616169,1537.2956762167832,1537.2956762167832,-293.3084600710437,-293.3084600710437,-293.3084600710437,-293.3084600710437,-293.3084600710437,-293.3084600710437,0.0,0.0,0.0,1243.9872161457395,611,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
8,2015-12-14,1606.9109599672056,236.08730719797938,2451.8766675847937,1606.9109599672056,1606.9109599672056,-293.30846007057147,-293.30846007057147,-293.30846007057147,-293.30846007057147,-293.30846007057147,-293.30846007057147,0.0,0.0,0.0,1313.602499896634,947,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
9,2015-12-21,1641.7186002488595,220.82777969166168,2410.763499825068,1641.7186002488595,1641.7186002488595,-293.3084600694752,-293.3084600694752,-293.3084600694752,-293.3084600694752,-293.3084600694752,-293.3084600694752,0.0,0.0,0.0,1348.4101401793844,727,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
10,2015-12-28,1676.5262445297305,389.8161501456874,2383.137481289138,1676.5262445297305,1676.5262445297305,-293.308460070684,-293.308460070684,-293.308460070684,-293.308460070684,-293.308460070684,-293.308460070684,0.0,0.0,0.0,1383.2177844590465,713,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
11,2016-01-02,1701.388851136303,3108.635335540208,5303.17059406557,1701.388851136303,1701.388851136303,2498.3520662307833,2498.3520662307833,2498.3520662307833,2498.3520662307833,2498.3520662307833,2498.3520662307833,0.0,0.0,0.0,4199.740917367086,4201,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
12,2016-01-08,1731.223977252107,258.1926943958241,2450.764559160037,1731.223977252107,1731.223977252107,-433.60673169032617,-433.60673169032617,-433.60673169032617,-433.60673169032617,-433.60673169032617,-433.60673169032617,0.0,0.0,0.0,1297.617245561781,331,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
13,2016-01-18,1780.949180048612,349.98775821503875,2579.560116807203,1780.949180048612,1780.949180048612,-293.30846007026764,-293.30846007026764,-293.30846007026764,-293.30846007026764,-293.30846007026764,-293.30846007026764,0.0,0.0,0.0,1487.6407199783444,3237,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
14,2016-01-25,1815.7568248173877,492.20245099725173,2567.7188455776295,1815.756824817388,1815.756824817388,-293.30846007089156,-293.30846007089156,-293.30846007089156,-293.30846007089156,-293.30846007089156,-293.30846007089156,0.0,0.0,0.0,1522.4483647464963,4120,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
15,2016-02-05,1870.4545423348513,380.51281930152584,2495.386308961055,1870.4545423348513,1870.4545423348513,-433.60673169920835,-433.60673169920835,-433.60673169920835,-433.60673169920835,-433.60673169920835,-433.60673169920835,0.0,0.0,0.0,1436.8478106356429,2087,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
16,2016-02-15,1920.179380856694,507.17022654240236,2681.681912306332,1920.179380856694,1920.179380856694,-293.30846006990805,-293.30846006990805,-293.30846006990805,-293.30846006990805,-293.30846006990805,-293.30846006990805,0.0,0.0,0.0,1626.870920786786,3180,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
17,2016-02-22,1954.986762304143,615.538483220705,2870.142491608169,1954.986762304143,1954.986762304143,-293.3084600710991,-293.3084600710991,-293.3084600710991,-293.3084600710991,-293.3084600710991,-293.3084600710991,0.0,0.0,0.0,1661.678302233044,2619,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
18,2016-02-29,1989.7941394695993,573.7028343902583,2754.8227563503747,1989.7941394695993,1989.7941394695993,-293.30846007000304,-293.30846007000304,-293.30846007000304,-293.30846007000304,-293.30846007000304,-293.30846007000304,0.0,0.0,0.0,1696.4856793995962,2606,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
19,2016-03-10,2039.5189680222124,-780.0997071046232,1399.6789932925274,2039.5189680222124,2039.5189680222124,-1677.1820227700846,-1677.1820227700846,-1677.1820227700846,-1677.1820227700846,-1677.1820227700846,-1677.1820227700846,0.0,0.0,0.0,362.33694525212786,90,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
20,2016-03-14,2059.408899569337,816.9034243091867,2850.0801818287373,2059.408899569337,2059.408899569337,-293.30846007068294,-293.30846007068294,-293.30846007068294,-293.30846007068294,-293.30846007068294,-293.30846007068294,0.0,0.0,0.0,1766.100439498654,2052,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
21,2016-03-21,2094.2162797768033,720.6613599699648,2939.8510714622635,2094.2162797768033,2094.2162797768033,-293.3084600695869,-293.3084600695869,-293.3084600695869,-293.3084600695869,-293.3084600695869,-293.3084600695869,0.0,0.0,0.0,1800.9078197072163,1698,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
22,2016-03-28,2129.0236619651027,769.4931433902966,2888.124121902707,2129.0236619651027,2129.0236619651027,-293.3084600707955,-293.3084600707955,-293.3084600707955,-293.3084600707955,-293.3084600707955,-293.3084600707955,0.0,0.0,0.0,1835.7152018943073,2759,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
23,2016-04-01,2148.9135917664626,610.3763228447186,2833.264149313887,2148.9135917664626,2148.9135917664626,-433.60673169718314,-433.60673169718314,-433.60673169718314,-433.60673169718314,-433.60673169718314,-433.60673169718314,0.0,0.0,0.0,1715.3068600692795,2170,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
24,2016-04-04,2163.8310384317538,717.8385542135339,2982.706149771372,2163.8310384317538,2163.8310384317538,-293.3084600702669,-293.3084600702669,-293.3084600702669,-293.3084600702669,-293.3084600702669,-293.3084600702669,0.0,0.0,0.0,1870.522578361487,2579,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
25,2016-04-07,2178.748484655891,-589.5806708032092,1646.9599069847898,2178.748484655891,2178.748484655891,-1677.1820227708938,-1677.1820227708938,-1677.1820227708938,-1677.1820227708938,-1677.1820227708938,-1677.1820227708938,0.0,0.0,0.0,501.5664618849971,772,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
26,2016-04-18,2233.4457892006876,814.6534639442676,3066.9037334705654,2233.4457892006876,2233.4457892006876,-293.3084600703792,-293.3084600703792,-293.3084600703792,-293.3084600703792,-293.3084600703792,-293.3084600703792,0.0,0.0,0.0,1940.1373291303084,2394,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
27,2016-04-25,2268.2531644939513,917.6770191104988,3113.6732853362773,2268.2531644939513,2268.2531644939513,-293.30846007043556,-293.30846007043556,-293.30846007043556,-293.30846007043556,-293.30846007043556,-293.30846007043556,0.0,0.0,0.0,1974.9447044235158,2277,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
28,2016-05-16,2372.675275993935,926.2336607704419,3194.132881760605,2372.675275993935,2372.675275993935,-293.3084600700194,-293.3084600700194,-293.3084600700194,-293.3084600700194,-293.3084600700194,-293.3084600700194,0.0,0.0,0.0,2079.3668159239155,2187,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
29,2016-05-23,2407.4826464939297,1033.2729698648209,3172.2610758569945,2407.4826464939297,2407.4826464939297,-293.3084600706431,-293.3084600706431,-293.3084600706431,-293.3084600706431,-293.3084600706431,-293.3084600706431,0.0,0.0,0.0,2114.1741864232868,1823,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
30,2016-05-30,2442.2900169939244,1035.922162191563,3311.751849451283,2442.2900169939244,2442.2900169939244,-293.30846006954715,-293.30846006954715,-293.30846006954715,-293.30846006954715,-293.30846006954715,-293.30846006954715,0.0,0.0,0.0,2148.9815569243774,1601,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
31,2016-06-06,2477.0973874939186,1109.1618294568586,3313.0171029214016,2477.0973874939186,2477.0973874939186,-293.3084600713232,-293.3084600713232,-293.3084600713232,-293.3084600713232,-293.3084600713232,-293.3084600713232,0.0,0.0,0.0,2183.7889274225954,1555,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
32,2016-06-13,2511.9047579939133,1049.4615849161867,3261.9721915748614,2511.9047579939133,2511.9047579939133,-293.3084600707945,-293.3084600707945,-293.3084600707945,-293.3084600707945,-293.3084600707945,-293.3084600707945,0.0,0.0,0.0,2218.596297923119,1276,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
33,2016-06-20,2546.712128493908,1205.5162252947732,3401.887884768247,2546.712128493908,2546.712128493908,-293.30846007085086,-293.30846007085086,-293.30846007085086,-293.30846007085086,-293.30846007085086,-293.30846007085086,0.0,0.0,0.0,2253.4036684230573,1131,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
34,2016-06-27,2581.5194989939027,1164.514846025712,3430.072467446255,2581.5194989939027,2581.5194989939027,-293.30846007090696,-293.30846007090696,-293.30846007090696,-293.30846007090696,-293.30846007090696,-293.30846007090696,0.0,0.0,0.0,2288.2110389229956,808,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
35,2016-07-03,2611.354387993898,1305.917976093373,3554.5730889867577,2611.354387993898,2611.354387993898,-146.72743667488757,-146.72743667488757,-146.72743667488757,-146.72743667488757,-146.72743667488757,-146.72743667488757,0.0,0.0,0.0,2464.6269513190105,2493,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
36,2016-07-18,2685.941610493886,1324.1090478443168,3453.266248696946,2685.9415937270555,2685.941626664207,-293.30846006933854,-293.30846006933854,-293.30846006933854,-293.30846006933854,-293.30846006933854,-293.30846006933854,0.0,0.0,0.0,2392.6331504245472,462,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
37,2016-07-25,2720.7489809938807,1265.5201320432627,3538.041600405392,2720.7489461039227,2720.7490148368843,-293.3084600705469,-293.3084600705469,-293.3084600705469,-293.3084600705469,-293.3084600705469,-293.3084600705469,0.0,0.0,0.0,2427.4405209233337,454,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
38,2016-08-02,2760.528832993874,1471.4500191256627,3645.7207029360507,2760.528767352225,2760.5288855180256,-172.10051715968626,-172.10051715968626,-172.10051715968626,-172.10051715968626,-172.10051715968626,-172.10051715968626,0.0,0.0,0.0,2588.4283158341877,3649,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
39,2016-08-15,2825.1710924938648,1421.6835385596075,3685.9178050862884,2825.170979566486,2825.1711832048404,-293.308460070131,-293.308460070131,-293.308460070131,-293.308460070131,-293.308460070131,-293.308460070131,0.0,0.0,0.0,2531.862632423734,262,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
40,2016-09-05,2929.593203993848,1558.815402223051,3773.8218792888974,2929.5929933303782,2929.5933758394794,-293.3084600708673,-293.3084600708673,-293.3084600708673,-293.3084600708673,-293.3084600708673,-293.3084600708673,0.0,0.0,0.0,2636.284743922981,2108,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
41,2016-09-19,2999.207944993837,1626.671089421474,3854.774179825078,2999.2076640015202,2999.208195671712,-293.3084600709623,-293.3084600709623,-293.3084600709623,-293.3084600709623,-293.3084600709623,-293.3084600709623,0.0,0.0,0.0,2705.8994849228748,131,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
42,2016-11-01,3213.0246494938037,1915.0662952666084,4145.563923329828,3213.024136122418,3213.0251347566286,-172.10051716345743,-172.10051716345743,-172.10051716345743,-172.10051716345743,-172.10051716345743,-172.10051716345743,0.0,0.0,0.0,3040.9241323303463,2457,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
43,2016-11-04,3227.9420939938013,1682.531539628521,3915.7676943617976,3227.941557659459,3227.9425955844313,-433.6067316917538,-433.6067316917538,-433.6067316917538,-433.6067316917538,-433.6067316917538,-433.6067316917538,0.0,0.0,0.0,2794.3353623020475,2539,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
44,2016-11-07,3242.859538493799,1836.6678505353375,4042.82255589327,3242.8589763296004,3242.8600622213285,-293.308460070186,-293.308460070186,-293.308460070186,-293.308460070186,-293.308460070186,-293.308460070186,0.0,0.0,0.0,2949.551078423613,620,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
45,2017-02-13,3730.1627254937225,2315.1448422290505,4557.099633560945,3730.1613485957705,3730.1640551885657,-293.30846007150615,-293.30846007150615,-293.30846007150615,-293.30846007150615,-293.30846007150615,-293.30846007150615,0.0,0.0,0.0,3436.8542654222165,60,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
46,2017-03-27,3939.00694849369,2582.9060770762007,4699.7842494837005,3939.0051459525575,3939.008729325433,-293.3084600695215,-293.3084600695215,-293.3084600695215,-293.3084600695215,-293.3084600695215,-293.3084600695215,0.0,0.0,0.0,3645.6984884241683,46,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
47,2017-06-19,4356.695394493624,3034.49415706212,5242.377514125282,4356.692692680833,4356.698244647355,-293.30846007016186,-293.30846007016186,-293.30846007016186,-293.30846007016186,-293.30846007016186,-293.30846007016186,0.0,0.0,0.0,4063.386934423462,22,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
48,2017-07-31,4565.539617493591,3136.890887882853,5467.654823095749,4565.536405095607,4565.543009880581,-293.3084600710493,-293.3084600710493,-293.3084600710493,-293.3084600710493,-293.3084600710493,-293.3084600710493,0.0,0.0,0.0,4272.231157422542,21,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
49,2017-10-07,4903.668359493538,6196.860181269517,8525.025566505203,4903.664276758186,4903.6726973836685,2498.352066229483,2498.352066229483,2498.352066229483,2498.352066229483,2498.352066229483,2498.352066229483,0.0,0.0,0.0,7402.020425723022,43,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
50,2017-12-18,5261.687027493483,3862.2884124289276,6077.342047280808,5261.6818718507075,5261.69251024806,-293.3084600703848,-293.3084600703848,-293.3084600703848,-293.3084600703848,-293.3084600703848,-293.3084600703848,0.0,0.0,0.0,4968.378567423098,15,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
51,2018-10-09,6728.569069993254,5522.809057086084,7615.10833758882,6728.558861785083,6728.579622659535,-172.10051715888747,-172.10051715888747,-172.10051715888747,-172.10051715888747,-172.10051715888747,-172.10051715888747,0.0,0.0,0.0,6556.468552834366,14,2976.90882384451,12931428.042587781,3596.0294829975714,MAGDALENA,0,1,,,
0,2015-02-11,2547.7681099535384,871.4708792021936,2812.439059673924,2547.7681099535384,2547.7681099535384,-683.7168742822935,-683.7168742822935,-683.7168742822935,-908.6895705723949,-908.6895705723949,-908.6895705723949,0.0,0.0,0.0,1864.051235671245,310,1101.3226315104196,1631052.2168274838,1277.126546912045,BOGOTA,0,1,224.97269629010137,224.97269629010137,224.97269629010137
1,2015-07-12,2088.6003589682423,652.7542167029883,2616.9125676331146,2088.6003589682423,2088.6003589682423,-442.1452796843928,-442.1452796843928,-442.1452796843928,-37.87463766385345,-37.87463766385345,-37.87463766385345,0.0,0.0,0.0,1646.4550792838495,658,1101.3226315104196,1631052.2168274838,1277.126546912045,BOGOTA,0,1,-404.2706420205394,-404.2706420205394,-404.2706420205394
2,2015-09-11,1903.108750954315,900.509003336991,2813.9006312258734,1903.108750954315,1903.108750954315,-51.14096313051815,-51.14096313051815,-51.14096313051815,35.19102115144184,35.19102115144184,35.19102115144184,0.0,0.0,0.0,1851.9677878237967,567,1101.3226315104196,1631052.2168274838,1277.126546912045,BOGOTA,0,1,-86.33198428195999,-86.33198428195999,-86.33198428195999
3,2015-10-26,1766.2706794686308,389.67146949154875,2359.999207320514,1766.2706794686308,1766.2706794686308,-370.2544970095639,-370.2544970095639,-370.2544970095639,-25.19232051654631,-25.19232051654631,-25.19232051654631,0.0,0.0,0.0,1396.0161824590668,239,1101.3226315104196,1631052.2168274838,1277.126546912045,BOGOTA,0,1,-345.0621764930176,-345.0621764930176,-345.0621764930176
4,2015-11-16,1702.4129127773222,375.16915279272314,2310.5499925070085,1702.4129127773222,1702.4129127773222,-343.41193031570776,-343.41193031570776,-343.41193031570776,-25.192320518665653,-25.192320518665653,-25.192320518665653,0.0,0.0,0.0,1359.0009824616145,487,1101.3226315104196,1631052.2168274838,1277.126546912045,BOGOTA,0,1,-318.2196097970421,-318.2196097970421,-318.2196097970421
5,2015-11-23,1681.1269905468862,-89.07798053233286,2004.7651983470482,1681.1269905468862,1681.1269905468862,-770.384102225357,-770.384102225357,-770.384102225357,-25.192320516552957,-25.192320516552957,-25.192320516552957,0.0,0.0,0.0,910.7428883215292,410,1101.3226315104196,1631052.2168274838,1277.126546912045,BOGOTA,0,1,-745.1917817088039,-745.1917817088039,-745.1917817088039
6,2015-11-30,1659.84106831645,-434.5581447909767,1598.1705939661272,1659.84106831645,1659.84106831645,-1013.6324200613157,-1013.6324200613157,-1013.6324200613157,-25.192320517260608,-25.192320517260608,-25.192320517260608,0.0,0.0,0.0,646.2086482551343,611,1101.3226315104196,1631052.2168274838,1277.126546912045,BOGOTA,0,1,-988.440099544055,-988.440099544055,-988.440099544055
7,2015-12-14,1617.2692238491677,-21.65982832165531,2040.5214426896464,1617.2692238491677,1617.2692238491677,-624.9107608350719,-624.9107608350719,-624.9107608350719,-25.19232051726393,-25.19232051726393,-25.19232051726393,0.0,0.0,0.0,992.3584630140958,947,1101.3226315104196,1631052.2168274838,1277.126546912045,BOGOTA,0,1,-599.718440317808,-599.718440317808,-599.718440317808
8,2015-12-21,1595.9833016155262,229.86309987486194,2196.6177268089946,1595.9833016155262,1595.9833016155262,-345.7638228630996,-345.7638228630996,-345.7638228630996,-25.192320515151177,-25.192320515151177,-25.192320515151177,0.0,0.0,0.0,1250.2194787524265,727,1101.3226315104196,1631052.2168274838,1277.126546912045,BOGOTA,0,1,-320.5715023479484,-320.5715023479484,-320.5715023479484
9,2015-12-28,1574.6973793818854,467.6361432916808,2468.3676144786127,1574.6973793818854,1574.6973793818854,-133.3251516519906,-133.3251516519906,-133.3251516519906,-25.19232051585889,-25.19232051585889,-25.19232051585889,0.0,0.0,0.0,1441.3722277298948,713,1101.3226315104196,1631052.2168274838,1277.126546912045,BOGOTA,0,1,-108.13283113613173,-108.13283113613173,-108.13283113613173
10,2016-01-02,1559.4931492134676,1077.2524168721002,3178.1140370006183,1559.4931492134676,1559.4931492134676,576.4642038595839,576.4642038595839,576.4642038595839,514.6352571701377,514.6352571701377,514.6352571701377,0.0,0.0,0.0,2135.9573530730513,4201,1101.3226315104196,1631052.2168274838,1277.126546912045,BOGOTA,0,1,61.82894668944613,61.82894668944613,61.82894668944613
11,2016-01-08,1541.2480730113662,851.6026170946936,2950.0597661267684,1541.2480730113662,1541.2480730113662,363.21853547852936,363.21853547852936,363.21853547852936,35.19102115160458,35.19102115160458,35.19102115160458,0.0,0.0,0.0,1904.4666084898954,331,1101.3226315104196,1631052.2168274838,1277.126546912045,BOGOTA,0,1,328.0275143269248,328.0275143269248,328.0275143269248
12,2016-01-18,1510.8396126745306,1250.0982499987595,3321.4717112743533,1510.8396126745306,1510.8396126745306,703.4734505839849,703.4734505839849,703.4734505839849,-25.192320515159516,-25.192320515159516,-25.192320515159516,0.0,0.0,0.0,2214.3130632585153,3237,1101.3226315104196,1631052.2168274838,1277.126546912045,BOGOTA,0,1,728.6657710991445,728.6657710991445,728.6657710991445
13,2016-01-25,1489.5536904236387,1224.9238945248685,3224.390693201425,1489.5536904236387,1489.5536904236387,706.5223218491786,706.5223218491786,706.5223218491786,-25.192320517275533,-25.192320517275533,-25.192320517275533,0.0,0.0,0.0,2196.0760122728175,4120,1101.3226315104196,1631052.2168274838,1277.126546912045,BOGOTA,0,1,731.7146423664542,731.7146423664542,731.7146423664542
14,2016-02-05,1456.1043840293805,836.505522864076,2812.772751268668,1456.1043840293805,1456.1043840293805,395.7617469659715,395.7617469659715,395.7617469659715,35.19102114627317,35.19102114627317,35.19102114627317,0.0,0.0,0.0,1851.866130995352,2087,1101.3226315104196,1631052.2168274838,1277.126546912045,BOGOTA,0,1,360.57072581969834,360.57072581969834,360.57072581969834
15,2016-02-15,1425.695923670964,581.3576155645042,2690.664027095684,1425.695923670964,1425.695923670964,184.07028487000164,184.07028487000164,184.07028487000164,-25.19232051375791,-25.19232051375791,-25.19232051375791,0.0,0.0,0.0,1609.7662085409656,3180,1101.3226315104196,1631052.2168274838,1277.126546912045,BOGOTA,0,1,209.2626053837595,209.2626053837595,209.2626053837595
16,2016-02-22,1404.4100014205007,595.6890031220597,2606.610123515996,1404.4100014205007,1404.4100014205007,192.77929276246633,192.77929276246633,192.77929276246633,-25.192320518692355,-25.192320518692355,-25.192320518692355,0.0,0.0,0.0,1597.1892941829672,2619,1101.3226315104196,1631052.2168274838,1277.126546912045,BOGOTA,0,1,217.97161328115868,217.97161328115868,217.97161328115868
17,2016-02-29,1383.1240791700372,478.47012796785816,2445.8462939699575,1383.1240791700372,1383.1240791700372,82.84935607330856,82.84935607330856,82.84935607330856,-25.192320516579656,-25.192320516579656,-25.192320516579656,0.0,0.0,0.0,1465.9734352433459,2606,1101.3226315104196,1631052.2168274838,1277.126546912045,BOGOTA,0,1,108.04167658988824,108.04167658988824,108.04167658988824
18,2016-03-10,1352.7156188122326,-890.4092156188622,1065.9628379908204,1352.7156188122326,1352.7156188122326,-1309.6016456078667,-1309.6016456078667,-1309.6016456078667,-1108.3585319467534,-1108.3585319467534,-1108.3585319467534,0.0,0.0,0.0,43.11397320436595,90,1101.3226315104196,1631052.2168274838,1277.126546912045,BOGOTA,0,1,-201.24311366111317,-201.24311366111317,-201.24311366111317
19,2016-03-14,1340.5522346661214,96.15565030905823,2073.588919439155,1340.5522346661214,1340.5522346661214,-244.8080401480228,-244.8080401480228,-244.8080401480228,-25.192320517993274,-25.192320517993274,-25.192320517993274,0.0,0.0,0.0,1095.7441945180985,2052,1101.3226315104196,1631052.2168274838,1277.126546912045,BOGOTA,0,1,-219.61571963002953,-219.61571963002953,-219.61571963002953
20,2016-03-21,1319.2663124104276,416.3761897073797,2350.970891386007,1319.2663124104276,1319.2663124104276,34.46284543265577,34.46284543265577,34.46284543265577,-25.1923205158804,-25.1923205158804,-25.1923205158804,0.0,0.0,0.0,1353.7291578430834,1698,1101.3226315104196,1631052.2168274838,1277.126546912045,BOGOTA,0,1,59.65516594853617,59.65516594853617,59.65516594853617
